unique_id,osmid,name,geometry,longitude,latitude,usage_count,POI_type,amenity
node/347536226,347536226,Swarowski,POINT (6.9567167 50.9405376),6.9567167,50.9405376,16961,POI_shop,
node/347536227,347536227,Merzenich,POINT (6.9566868 50.9403644),6.9566868,50.9403644,16840,POI_shop,
node/347537031,347537031,Breitling,POINT (6.9560497 50.9402043),6.9560497,50.9402043,17723,POI_shop,
node/347538365,347538365,Eye Catcher,POINT (6.9561977 50.9406082),6.9561977,50.9406082,17960,POI_shop,
node/347538367,347538367,Montblanc,POINT (6.9562616 50.9406045),6.9562616,50.9406045,17932,POI_shop,
node/347538369,347538369,CO Cologne,POINT (6.956373 50.9405985),6.956373,50.9405985,17721,POI_shop,
node/347766723,347766723,Rewe City,POINT (6.9248811 50.917905),6.9248811,50.917905,7238,POI_shop,
node/347766725,347766725,Rewe City,POINT (6.9250315 50.9174663),6.9250315,50.9174663,7571,POI_shop,
node/348344743,348344743,Die Getränke Profis,POINT (7.0350096 51.0018844),7.0350096,51.0018844,0,POI_shop,
node/348344751,348344751,Wilms,POINT (7.0351327 51.0012292),7.0351327,51.0012292,0,POI_shop,
node/348452783,348452783,,POINT (6.9586334 50.9400211),6.9586334,50.9400211,12263,POI_shop,
node/348474175,348474175,Apple Store,POINT (6.9557635 50.9365317),6.9557635,50.9365317,13386,POI_shop,
node/348474184,348474184,Rewe To Go,POINT (6.9561571 50.936698),6.9561571,50.936698,14179,POI_shop,
node/348474189,348474189,Merzenich,POINT (6.9561628 50.9364595),6.9561628,50.9364595,14002,POI_shop,
node/348485554,348485554,Wempe,POINT (6.9563748 50.9367431),6.9563748,50.9367431,14395,POI_shop,
node/348485564,348485564,,POINT (6.9563915 50.9366038),6.9563915,50.9366038,14298,POI_shop,
node/348486288,348486288,,POINT (6.9563885 50.9366472),6.9563885,50.9366472,14337,POI_shop,
node/348530437,348530437,Rossmann,POINT (6.9550127 50.9366204),6.9550127,50.9366204,13409,POI_shop,
node/348530461,348530461,H&M,POINT (6.9554003 50.9366858),6.9554003,50.9366858,13533,POI_shop,
node/348530468,348530468,New Yorker,POINT (6.9557213 50.9367479),6.9557213,50.9367479,13600,POI_shop,
node/348533305,348533305,Rituals,POINT (6.9558209 50.9367694),6.9558209,50.9367694,13690,POI_shop,
node/348533311,348533311,Swatch,POINT (6.9559499 50.9368374),6.9559499,50.9368374,13849,POI_shop,
node/350487954,350487954,Monschau,POINT (7.027481 50.9838819),7.027481,50.9838819,0,POI_shop,
node/350488271,350488271,Stehcafé Yilmaz,POINT (7.0219239 50.9834553),7.0219239,50.9834553,0,POI_shop,cafe
node/352663820,352663820,Currywurst,POINT (6.9606486 50.9432305),6.9606486,50.9432305,13957,POI_shop,
node/352663828,352663828,M. Cywan,POINT (6.9606988 50.9432205),6.9606988,50.9432205,13912,POI_shop,
node/352671656,352671656,Multishop,POINT (6.958358 50.944993),6.958358,50.944993,15099,POI_shop,
node/352673139,352673139,Frenzen,POINT (6.9606389 50.9437072),6.9606389,50.9437072,14614,POI_shop,
node/352677660,352677660,Nida Kiosk,POINT (6.9613379 50.9456219),6.9613379,50.9456219,14376,POI_shop,
node/352976211,352976211,absolute,POINT (6.9191417 50.9575),6.9191417,50.9575,3810,POI_shop,
node/352976213,352976213,Airpaq,POINT (6.9189972 50.9577878),6.9189972,50.9577878,3504,POI_shop,
node/352976214,352976214,Vintage & Vinyl,POINT (6.9188445 50.9580123),6.9188445,50.9580123,3300,POI_shop,
node/352978076,352978076,Fußpflege Hannelore Braun,POINT (6.9194694 50.9580749),6.9194694,50.9580749,3426,POI_shop,
node/353934369,353934369,First Clean 24,POINT (6.9268861 50.9194671),6.9268861,50.9194671,6568,POI_shop,
node/353945432,353945432,Schmitz und Nittenwilm,POINT (6.9288288 50.9215515),6.9288288,50.9215515,6034,POI_shop,
node/354528003,354528003,Schmitz-Nittenwilm,POINT (6.9418419 50.9106991),6.9418419,50.9106991,5306,POI_shop,
node/354919264,354919264,Think Twice Vintage,POINT (6.9425483 50.9382356),6.9425483,50.9382356,20664,POI_shop,
node/354919871,354919871,Eco-Express,POINT (6.9276562 50.9508518),6.9276562,50.9508518,5640,POI_shop,
node/356176491,356176491,Kiosk König,POINT (6.9352849 50.9280991),6.9352849,50.9280991,9353,POI_shop,
node/357140694,357140694,,POINT (6.9455021 50.9369489),6.9455021,50.9369489,15421,POI_shop,
node/357140696,357140696,Tchibo,POINT (6.9453566 50.9369399),6.9453566,50.9369399,15582,POI_shop,
node/357491374,357491374,Laschke,POINT (7.0339856 50.9817055),7.0339856,50.9817055,1,POI_shop,
node/357904176,357904176,Garin,POINT (6.9572515 50.928686),6.9572515,50.928686,6597,POI_shop,
node/358821417,358821417,Trinkhalle,POINT (6.9101352 50.9193973),6.9101352,50.9193973,2279,POI_shop,
node/358823765,358823765,Kiosk Lila,POINT (6.9145596 50.9201254),6.9145596,50.9201254,3297,POI_shop,
node/358829345,358829345,La Vite,POINT (6.91546 50.9205299),6.91546,50.9205299,4102,POI_shop,
node/358830782,358830782,Ladenkiosk,POINT (6.9167517 50.9204824),6.9167517,50.9204824,5165,POI_shop,
node/358831947,358831947,Bergheim´s,POINT (6.9156621 50.9203083),6.9156621,50.9203083,4300,POI_shop,
node/359061177,359061177,,POINT (6.9567399 50.9296555),6.9567399,50.9296555,6517,POI_shop,
node/359193995,359193995,Büdchen,POINT (6.9392799 50.9272083),6.9392799,50.9272083,11056,POI_shop,
node/359862711,359862711,Charlotte,POINT (6.949381 50.9360162),6.949381,50.9360162,12730,POI_shop,
node/360389419,360389419,Rewe City,POINT (6.9566996 50.935505),6.9566996,50.935505,15358,POI_shop,
node/362416613,362416613,Rewe City,POINT (6.92069 50.9479835),6.92069,50.9479835,8999,POI_shop,
node/362555331,362555331,Supplement Shop,POINT (6.9563009 50.9355348),6.9563009,50.9355348,14819,POI_shop,
node/362555341,362555341,,POINT (6.9562595 50.9357984),6.9562595,50.9357984,14461,POI_shop,
node/362583330,362583330,B. Michaelis,POINT (6.9597281 50.9358883),6.9597281,50.9358883,15874,POI_shop,
node/362583331,362583331,Hörgeräte Lorsbach,POINT (6.9598454 50.9358955),6.9598454,50.9358955,15709,POI_shop,
node/363706809,363706809,Backwerk,POINT (6.9596207 50.9355661),6.9596207,50.9355661,16537,POI_shop,
node/363706831,363706831,,POINT (6.9597912 50.9355909),6.9597912,50.9355909,16173,POI_shop,
node/363708648,363708648,,POINT (6.9601534 50.9356198),6.9601534,50.9356198,15391,POI_shop,
node/364096856,364096856,,POINT (6.9875087 51.0009292),6.9875087,51.0009292,0,POI_shop,
node/365930480,365930480,,POINT (6.960016 50.9354408),6.960016,50.9354408,15742,POI_shop,
node/366610514,366610514,Cut & more,POINT (6.9542497 50.9610778),6.9542497,50.9610778,6140,POI_shop,
node/366662574,366662574,LIL'oh Kiosk,POINT (6.9602214 50.9766285),6.9602214,50.9766285,1437,POI_shop,
node/366662669,366662669,Bäckerei Schmitz Nittenwilm,POINT (6.9603879 50.9771754),6.9603879,50.9771754,1086,POI_shop,
node/366711156,366711156,Alkadi,POINT (6.9611247 50.9870125),6.9611247,50.9870125,865,POI_shop,
node/366725737,366725737,Der kleine Bäckerladen,POINT (6.9613425 50.9898186),6.9613425,50.9898186,629,POI_shop,
node/366953262,366953262,,POINT (6.9441647 50.9010824),6.9441647,50.9010824,1516,POI_shop,
node/366958722,366958722,Wolff's Bioback,POINT (6.9509482 50.9005285),6.9509482,50.9005285,1044,POI_shop,
node/366964662,366964662,Penny,POINT (6.9386718 50.9055902),6.9386718,50.9055902,2639,POI_shop,
node/366973341,366973341,,POINT (6.9282299 50.9101362),6.9282299,50.9101362,2455,POI_shop,
node/367621695,367621695,Klein's Backstube,POINT (6.9262321 50.9163351),6.9262321,50.9163351,7215,POI_shop,
node/367630414,367630414,Werner's,POINT (6.9267877 50.9159823),6.9267877,50.9159823,7097,POI_shop,
node/367975251,367975251,Waldkiosk,POINT (7.042889 51.0036034),7.042889,51.0036034,0,POI_shop,
node/367975272,367975272,Hannelores Haarstudio,POINT (7.0369786 50.9973143),7.0369786,50.9973143,0,POI_shop,
node/367975282,367975282,Lesezeichen,POINT (7.0369269 50.9970392),7.0369269,50.9970392,0,POI_shop,
node/367975287,367975287,Kiosk Dannenbäumer / Bondorf,POINT (7.0369034 50.9969327),7.0369034,50.9969327,0,POI_shop,
node/367975296,367975296,Geuer,POINT (7.0368706 50.996803),7.0368706,50.996803,0,POI_shop,
node/367975300,367975300,Bestatter Christoph Kuckelkorn,POINT (7.0371909 50.9965675),7.0371909,50.9965675,0,POI_shop,
node/367975303,367975303,Kik,POINT (7.0368703 50.9966701),7.0368703,50.9966701,0,POI_shop,
node/368791984,368791984,,POINT (6.9402422 50.9403665),6.9402422,50.9403665,17562,POI_shop,
node/369748924,369748924,Kamps,POINT (7.0057293 50.9611342),7.0057293,50.9611342,2298,POI_shop,
node/370126110,370126110,,POINT (7.0791465 50.9487703),7.0791465,50.9487703,0,POI_shop,
node/370557495,370557495,,POINT (6.9571391 50.9302662),6.9571391,50.9302662,7345,POI_shop,
node/370573663,370573663,Die Veedels Bäckerei,POINT (6.9591454 50.9316763),6.9591454,50.9316763,8582,POI_shop,
node/370766644,370766644,Unisex,POINT (6.9573603 50.9361503),6.9573603,50.9361503,15834,POI_shop,
node/370766645,370766645,dm,POINT (6.9572713 50.9361506),6.9572713,50.9361506,15772,POI_shop,
node/370837438,370837438,Ulla Popken,POINT (6.9518452 50.9391473),6.9518452,50.9391473,12158,POI_shop,
node/370841038,370841038,Two Stars' Ticketservice,POINT (6.9520651 50.9391617),6.9520651,50.9391617,11651,POI_shop,
node/370841044,370841044,Merzenich,POINT (6.9521514 50.9391656),6.9521514,50.9391656,11472,POI_shop,
node/370841047,370841047,Bär,POINT (6.9522254 50.9391685),6.9522254,50.9391685,11406,POI_shop,
node/370842056,370842056,Kuhn Maßkonfektiion,POINT (6.9523097 50.9391708),6.9523097,50.9391708,11440,POI_shop,
node/370908681,370908681,Schmitz,POINT (6.9722987 50.9369688),6.9722987,50.9369688,5968,POI_shop,
node/370908686,370908686,Vollkornbäckerei Hansen,POINT (6.9723837 50.9369606),6.9723837,50.9369606,6042,POI_shop,
node/370908704,370908704,Notebook Köln,POINT (6.972536 50.9369536),6.972536,50.9369536,6178,POI_shop,
node/370908708,370908708,Rhein-Energie Kundenzentrum,POINT (6.9730009 50.9369164),6.9730009,50.9369164,6558,POI_shop,
node/371069811,371069811,Deerberg,POINT (6.955348 50.9388601),6.955348,50.9388601,13152,POI_shop,
node/371069815,371069815,dm,POINT (6.9553986 50.9390393),6.9553986,50.9390393,14412,POI_shop,
node/371085748,371085748,La Mira,POINT (6.9555456 50.9394043),6.9555456,50.9394043,15680,POI_shop,
node/371085759,371085759,Dom Kiosk,POINT (6.9556664 50.9400451),6.9556664,50.9400451,16749,POI_shop,
node/375718473,375718473,Fitt Tours,POINT (6.9556708 50.9414467),6.9556708,50.9414467,16144,POI_shop,
node/375718477,375718477,Haarstudio Kleudgen-Moll,POINT (6.9553533 50.9414805),6.9553533,50.9414805,15983,POI_shop,
node/375718483,375718483,Asia Supermarkt am Dom,POINT (6.9550579 50.9414777),6.9550579,50.9414777,16091,POI_shop,
node/375779860,375779860,Aldi Süd,POINT (7.0263947 50.9323784),7.0263947,50.9323784,661,POI_shop,
node/375779865,375779865,Newzella,POINT (7.0216598 50.9330802),7.0216598,50.9330802,1224,POI_shop,
node/376062802,376062802,Terra Kies,POINT (6.8682307 51.0083858),6.8682307,51.0083858,0,POI_shop,
node/376512187,376512187,Director of Hair,POINT (6.9510975 50.9400655),6.9510975,50.9400655,11429,POI_shop,
node/377676121,377676121,City-Hair,POINT (6.9536072 50.9413435),6.9536072,50.9413435,17246,POI_shop,
node/377676122,377676122,Mini Markt,POINT (6.9537454 50.9413672),6.9537454,50.9413672,17207,POI_shop,
node/377676129,377676129,Cologne Nails,POINT (6.9539025 50.9413889),6.9539025,50.9413889,17216,POI_shop,
node/377676135,377676135,H. Kreuzner,POINT (6.9541908 50.9414436),6.9541908,50.9414436,17067,POI_shop,
node/377684610,377684610,,POINT (6.9556598 50.9415986),6.9556598,50.9415986,15693,POI_shop,
node/377923682,377923682,M. Lengfeld'sche Buchhandlung,POINT (6.9538969 50.9393246),6.9538969,50.9393246,14918,POI_shop,
node/377923686,377923686,Flüss & Fischer,POINT (6.9539116 50.939403),6.9539116,50.939403,15301,POI_shop,
node/378737702,378737702,EuroShop,POINT (6.9502097 50.9370606),6.9502097,50.9370606,13037,POI_shop,
node/380424980,380424980,Kronen Backshop,POINT (7.0201326 50.9387466),7.0201326,50.9387466,662,POI_shop,
node/380438644,380438644,Crazy,POINT (7.0189212 50.9396085),7.0189212,50.9396085,582,POI_shop,
node/380510867,380510867,Heinemann,POINT (6.9522026 50.938983),6.9522026,50.938983,11159,POI_shop,
node/380510884,380510884,,POINT (6.9521562 50.938597),6.9521562,50.938597,10745,POI_shop,
node/380517453,380517453,Blume 2000,POINT (6.9525466 50.938959),6.9525466,50.938959,11090,POI_shop,
node/380894260,380894260,Brautmoden Outlet,POINT (6.9533522 50.9379832),6.9533522,50.9379832,12079,POI_shop,
node/380894264,380894264,Wirtz,POINT (6.9533893 50.938103),6.9533893,50.938103,11944,POI_shop,
node/380894269,380894269,Festruhe,POINT (6.9533058 50.9378636),6.9533058,50.9378636,12038,POI_shop,
node/380894274,380894274,Pleuger,POINT (6.9532508 50.9376866),6.9532508,50.9376866,12035,POI_shop,
node/380958474,380958474,Mephisto,POINT (6.9536938 50.9388462),6.9536938,50.9388462,11922,POI_shop,
node/380989739,380989739,Taherian,POINT (6.9537687 50.9384416),6.9537687,50.9384416,11887,POI_shop,
node/380989742,380989742,Piccolo,POINT (6.953706 50.9384379),6.953706,50.9384379,11868,POI_shop,
node/380989746,380989746,Ebinghaus,POINT (6.9535695 50.9384114),6.9535695,50.9384114,11809,POI_shop,
node/381047587,381047587,,POINT (6.9537581 50.9377004),6.9537581,50.9377004,12420,POI_shop,
node/381047626,381047626,studio individuell,POINT (6.9537485 50.9375089),6.9537485,50.9375089,12437,POI_shop,
node/381047631,381047631,TailormadeSuits,POINT (6.9537525 50.9374559),6.9537525,50.9374559,12609,POI_shop,
node/381047634,381047634,,POINT (6.9537507 50.937403),6.9537507,50.937403,12760,POI_shop,
node/381047638,381047638,Hutgalerie,POINT (6.9537364 50.9373667),6.9537364,50.9373667,12825,POI_shop,
node/381047642,381047642,Heinz Merges,POINT (6.9534462 50.9373724),6.9534462,50.9373724,12312,POI_shop,
node/381047672,381047672,ballet pauls,POINT (6.9532501 50.937395),6.9532501,50.937395,12072,POI_shop,
node/381953959,381953959,Back König,POINT (7.0209812 50.9401365),7.0209812,50.9401365,841,POI_shop,
node/381987836,381987836,Star,POINT (7.0213253 50.9383809),7.0213253,50.9383809,718,POI_shop,
node/382026585,382026585,Smoke Factory,POINT (6.9473083 50.9355408),6.9473083,50.9355408,13904,POI_shop,
node/382026586,382026586,Singh'smart,POINT (6.9471967 50.935549),6.9471967,50.935549,14090,POI_shop,
node/382026590,382026590,dm,POINT (6.9467981 50.935553),6.9467981,50.935553,14142,POI_shop,
node/382026596,382026596,Laurin,POINT (6.9460531 50.9355534),6.9460531,50.9355534,13795,POI_shop,
node/385335895,385335895,,POINT (6.9643401 50.9192852),6.9643401,50.9192852,8368,POI_shop,
node/387280151,387280151,Besteckhaus Glaub,POINT (6.951604 50.9414442),6.951604,50.9414442,13199,POI_shop,
node/387280154,387280154,Salome Peters & Friseure,POINT (6.9517017 50.9414583),6.9517017,50.9414583,13541,POI_shop,
node/389143950,389143950,Frisör Salon Nicole,POINT (6.9289782 50.8609196),6.9289782,50.8609196,0,POI_shop,
node/389998264,389998264,Rewe,POINT (7.0771512 50.9450282),7.0771512,50.9450282,0,POI_shop,
node/391798725,391798725,,POINT (6.9165826 50.9504594),6.9165826,50.9504594,9297,POI_shop,
node/391800011,391800011,Backwerk,POINT (6.9155992 50.9510583),6.9155992,50.9510583,9203,POI_shop,
node/394702493,394702493,J. Schiffers,POINT (6.9597038 50.9361037),6.9597038,50.9361037,15445,POI_shop,
node/394702498,394702498,Aram Barbershop,POINT (6.9595416 50.9359729),6.9595416,50.9359729,15969,POI_shop,
node/394702499,394702499,Fine Art,POINT (6.9594963 50.9360909),6.9594963,50.9360909,15680,POI_shop,
node/394702501,394702501,Teddy,POINT (6.9591152 50.9361185),6.9591152,50.9361185,15961,POI_shop,
node/394702502,394702502,,POINT (6.9593658 50.9360888),6.9593658,50.9360888,15817,POI_shop,
node/394702503,394702503,Temptation Hair,POINT (6.9591481 50.936003),6.9591481,50.936003,16209,POI_shop,
node/399781525,399781525,Radfieber,POINT (6.9354406 50.9412427),6.9354406,50.9412427,11211,POI_shop,
node/403451542,403451542,Traumathek,POINT (6.9381728 50.9338229),6.9381728,50.9338229,14611,POI_shop,
node/404410477,404410477,Petra's Haarstudio,POINT (6.9197889 50.9572734),6.9197889,50.9572734,4202,POI_shop,
node/404410480,404410480,Benson Coffee,POINT (6.9198553 50.9570343),6.9198553,50.9570343,4627,POI_shop,
node/404410483,404410483,Gharavi's,POINT (6.9204577 50.957022),6.9204577,50.957022,4510,POI_shop,
node/405905121,405905121,Mayersche,POINT (6.9484877 50.9365509),6.9484877,50.9365509,14321,POI_shop,
node/405905127,405905127,Balkhausen,POINT (6.9449433 50.9383356),6.9449433,50.9383356,13904,POI_shop,
node/405905130,405905130,Gravis,POINT (6.9451176 50.9386825),6.9451176,50.9386825,13104,POI_shop,
node/405905133,405905133,Aldi Süd,POINT (6.9475941 50.9383717),6.9475941,50.9383717,12849,POI_shop,
node/405905156,405905156,Cafe Oebel,POINT (6.9502796 50.949101),6.9502796,50.949101,8350,POI_shop,
node/407605170,407605170,kiosk,POINT (6.9966901 50.933014),6.9966901,50.933014,3257,POI_shop,
node/408525425,408525425,Vollkorn-Bäckerei Merscher,POINT (6.9285761 50.9116905),6.9285761,50.9116905,3189,POI_shop,
node/408531753,408531753,,POINT (6.9280581 50.9130657),6.9280581,50.9130657,4652,POI_shop,
node/409723746,409723746,Maybike,POINT (6.9498036 50.9488813),6.9498036,50.9488813,8164,POI_shop,
node/409740988,409740988,Ohlig,POINT (6.9446219 50.9487271),6.9446219,50.9487271,6462,POI_shop,
node/409740990,409740990,,POINT (6.9432464 50.9481186),6.9432464,50.9481186,7756,POI_shop,
node/410102532,410102532,Radhaus K,POINT (6.9455117 50.9465904),6.9455117,50.9465904,11068,POI_shop,
node/410606771,410606771,,POINT (6.9566581 50.9233197),6.9566581,50.9233197,8278,POI_shop,
node/410701801,410701801,Kaiser Schnitt,POINT (7.0804928 50.8810981),7.0804928,50.8810981,0,POI_shop,
node/411506335,411506335,basic,POINT (6.941203 50.9311676),6.941203,50.9311676,12663,POI_shop,
node/411506336,411506336,K&M Shop,POINT (6.9415137 50.929979),6.9415137,50.929979,12422,POI_shop,
node/411506337,411506337,Basic Bio,POINT (6.9344651 50.9426339),6.9344651,50.9426339,9942,POI_shop,
node/412408132,412408132,Kamps,POINT (6.9404116 50.9310864),6.9404116,50.9310864,13166,POI_shop,
node/412848041,412848041,,POINT (6.9356787 50.9420115),6.9356787,50.9420115,11121,POI_shop,
node/412848042,412848042,Niova,POINT (6.9357398 50.9419843),6.9357398,50.9419843,11158,POI_shop,
node/412851349,412851349,,POINT (6.9323948 50.9353167),6.9323948,50.9353167,11336,POI_shop,
node/413028107,413028107,Salomon,POINT (6.9475958 50.9387848),6.9475958,50.9387848,13283,POI_shop,
node/413028115,413028115,Hoke,POINT (6.9474775 50.9367098),6.9474775,50.9367098,14909,POI_shop,
node/413028119,413028119,Gummi-Grün,POINT (6.9474655 50.9366005),6.9474655,50.9366005,14859,POI_shop,
node/413028121,413028121,Lieblingsstück,POINT (6.9474751 50.9365565),6.9474751,50.9365565,14849,POI_shop,
node/413028123,413028123,Cappelleria,POINT (6.9474799 50.9367614),6.9474799,50.9367614,14956,POI_shop,
node/413034942,413034942,Merzenich,POINT (6.9480513 50.9365481),6.9480513,50.9365481,14387,POI_shop,
node/413034946,413034946,Lindt,POINT (6.9483082 50.9365495),6.9483082,50.9365495,14382,POI_shop,
node/413063416,413063416,blue-tomato,POINT (6.9502578 50.9365911),6.9502578,50.9365911,12746,POI_shop,
node/413152019,413152019,H&M,POINT (6.9506612 50.9366213),6.9506612,50.9366213,12398,POI_shop,
node/413152026,413152026,Jack & Jones und Vero Moda,POINT (6.9508904 50.9366309),6.9508904,50.9366309,12483,POI_shop,
node/413185376,413185376,Apollo-Optik,POINT (6.951549 50.9366095),6.951549,50.9366095,12230,POI_shop,
node/413185384,413185384,Beauty & Hair Lounge,POINT (6.9518004 50.9369257),6.9518004,50.9369257,12105,POI_shop,
node/413450539,413450539,Cutters,POINT (6.9423127 50.9294748),6.9423127,50.9294748,11899,POI_shop,
node/417831700,417831700,,POINT (6.9513085 50.9002462),6.9513085,50.9002462,1089,POI_shop,
